pageid,title
0000009979,File:Stratified Targe inventory icon.png
0000009981,File:Carved Targe inventory icon.png
0000009984,File:Wayward Crest Shield inventory icon.png
0000009996,File:Smooth Quarterstaff inventory icon.png
0000009997,File:Hefty Quarterstaff inventory icon.png
0000010005,File:Commander Greathelm inventory icon.png
0000010014,File:Reefsteel Greaves inventory icon.png
0000010018,File:Flared Boots inventory icon.png
0000010019,File:Flax Sandals inventory icon.png
0000010023,File:Covered Sabatons inventory icon.png
0000010027,File:Weaver Leggings inventory icon.png
0000010028,File:Steelpoint Shoes inventory icon.png
0000010031,File:Detailed Mitts inventory icon.png
0000010040,File:Buckled Wraps inventory icon.png
0000010085,File:Ablation inventory icon.png
0000010086,File:Sacrifical Offering inventory icon.png
0000010087,File:Acceleration inventory icon.png
0000010088,File:Adhere inventory icon.png
0000010089,File:Aftershock (support gem) inventory icon.png
0000010090,File:Alignment inventory icon.png
0000010091,File:Ammo Conservation inventory icon.png
0000010092,File:Ancestral Call inventory icon.png
0000010094,File:Ancestral Urgency inventory icon.png
0000010095,File:Rapid Casting inventory icon.png
0000010096,File:Defy inventory icon.png
0000010097,File:Barbs inventory icon.png
0000010098,File:Behead inventory icon.png
0000010099,File:Bidding inventory icon.png
0000010100,File:Blind (support gem) inventory icon.png
0000010101,File:Bludgeon inventory icon.png
0000010102,File:Close Combat inventory icon.png
0000010103,File:Brink inventory icon.png
0000010104,File:Brutality inventory icon.png
0000010105,File:Bullseye inventory icon.png
0000010106,File:Burgeon inventory icon.png
0000010107,File:Cannibalism inventory icon.png
0000010108,File:Capacitor inventory icon.png
0000010109,File:Chain (support gem) inventory icon.png
0000010110,File:Charged Shots inventory icon.png
0000010111,File:Clarity inventory icon.png
0000010112,File:Combo Finisher inventory icon.png
0000010113,File:Concentrated Effect inventory icon.png
0000010114,File:Concoct inventory icon.png
0000010115,File:Conduction inventory icon.png
0000010116,File:Corrupting Cry inventory icon.png
0000010117,File:Coursing Current inventory icon.png
0000010118,File:Crescendo inventory icon.png
0000010119,File:Culling Strike (support gem) inventory icon.png
0000010120,File:Culmination inventory icon.png
0000010121,File:Deadly Poison inventory icon.png
0000010122,File:Deceleration inventory icon.png
0000010123,File:Deep Cuts inventory icon.png
0000010124,File:Demolisher inventory icon.png
0000010125,File:Direstrike inventory icon.png
0000010126,File:Dissipate inventory icon.png
0000010127,File:Domain inventory icon.png
0000010128,File:Double Barrel inventory icon.png
0000010129,File:Poison (support gem) inventory icon.png
0000010130,File:Expedite inventory icon.png
0000010131,File:Execute inventory icon.png
0000010132,File:Eternal Flame inventory icon.png
0000010133,File:Enraged Warcry inventory icon.png
0000010134,File:Enormity inventory icon.png
0000010135,File:Encumbrance inventory icon.png
0000010136,File:Fast Forward inventory icon.png
0000010137,File:Feeding Frenzy inventory icon.png
0000010138,File:Figurehead inventory icon.png
0000010139,File:Fire Penetration inventory icon.png
0000010140,File:Fist of War inventory icon.png
0000010141,File:Fortress inventory icon.png
0000010142,File:Fresh Clip inventory icon.png
0000010143,File:Glaciation inventory icon.png
0000010144,File:Greatwood inventory icon.png
0000010145,File:Herbalism inventory icon.png
0000010146,File:Ignition inventory icon.png
0000010147,File:Impetus inventory icon.png
0000010148,File:Infernal Legion inventory icon.png
0000010149,File:Ingenuity (support gem) inventory icon.png
0000010150,File:Inspiration inventory icon.png
0000010151,File:Ironwood inventory icon.png
0000010152,File:Jagged Ground (support gem) inventory icon.png
0000010153,File:Interlude inventory icon.png
0000010154,File:Lacerate inventory icon.png
0000010155,File:Life Thief inventory icon.png
0000010156,File:Long Fuse inventory icon.png
0000010157,File:Longshot inventory icon.png
0000010158,File:Rapid Attacks inventory icon.png
0000010159,File:Magnified Effect inventory icon.png
0000010160,File:Magnified Effect I inventory icon.png
0000010161,File:Meat Shield inventory icon.png
0000010162,File:Mysticism inventory icon.png
0000010163,File:Overabundance inventory icon.png
0000010166,File:Overpower inventory icon.png
0000010167,File:Persistence inventory icon.png
0000010168,File:Pierce (support gem) inventory icon.png
0000010169,File:Pin inventory icon.png
0000010170,File:Precision inventory icon.png
0000010171,File:Primal Armament inventory icon.png
0000010172,File:Profanity inventory icon.png
0000010173,File:Profusion inventory icon.png
0000010174,File:Pursuit inventory icon.png
0000010175,File:Rage (support gem) inventory icon.png
0000010176,File:Rageforged inventory icon.png
0000010177,File:Reach inventory icon.png
0000010178,File:Rearm inventory icon.png
0000010179,File:Refraction inventory icon.png
0000010180,File:Retaliate inventory icon.png
0000010181,File:Retort inventory icon.png
0000010182,File:Retreat inventory icon.png
0000010183,File:Ricochet inventory icon.png
0000010184,File:Multishot inventory icon.png
0000010185,File:Sacrificial Lamb inventory icon.png
0000010186,File:Searing Flame inventory icon.png
0000010187,File:Second Wind inventory icon.png
0000010188,File:Single Out inventory icon.png
0000010189,File:Soul Thief inventory icon.png
0000010190,File:Splinter inventory icon.png
0000010191,File:Steadfast inventory icon.png
0000010192,File:Strip Away inventory icon.png
0000010193,File:Suffuse inventory icon.png
0000010194,File:Swift Affliction inventory icon.png
0000010195,File:Thornskin inventory icon.png
0000010196,File:Twofold inventory icon.png
0000010197,File:Upheaval inventory icon.png
0000010198,File:Upwelling inventory icon.png
0000010199,File:Vitality inventory icon.png
0000010200,File:Wildshards inventory icon.png
0000010201,File:Window of Opportunity inventory icon.png
0000010202,File:Zenith inventory icon.png
0000010204,File:Boundless Energy inventory icon.png
0000010205,File:Overreach I inventory icon.png
0000010355,File:Sprint falling screenshot.png
0000010356,File:Preserved Collarbone inventory icon.png
0000010357,File:Gnawed Collarbone inventory icon.png
0000010358,File:Ancient Collarbone inventory icon.png
0000010359,File:Gnawed Jawbone inventory icon.png
0000010360,File:Ancient Jawbone inventory icon.png
0000010361,File:Preserved Jawbone inventory icon.png
0000010362,File:Gnawed Rib inventory icon.png
0000010363,File:Preserved Rib inventory icon.png
0000010364,File:Ancient Rib inventory icon.png
0000010365,File:Preserved Cranium inventory icon.png
0000010366,File:Preserved Vertebrae inventory icon.png
0000010367,File:Essence of the Abyss inventory icon.png
0000010370,File:Lesser Essence of Abrasion inventory icon.png
0000010371,File:Lesser Essence of Alacrity inventory icon.png
0000010372,File:Lesser Essence of Battle inventory icon.png
0000010373,File:Lesser Essence of Command inventory icon.png
0000010374,File:Lesser Essence of Electricity inventory icon.png
0000010375,File:Lesser Essence of Enhancement inventory icon.png
0000010376,File:Lesser Essence of Flames inventory icon.png
0000010377,File:Lesser Essence of Haste inventory icon.png
0000010378,File:Lesser Essence of Grounding inventory icon.png
0000010379,File:Lesser Essence of Ice inventory icon.png
0000010380,File:Lesser Essence of Insulation inventory icon.png
0000010381,File:Lesser Essence of Opulence inventory icon.png
0000010382,File:Lesser Essence of Seeking inventory icon.png
0000010383,File:Lesser Essence of Ruin inventory icon.png
0000010384,File:Lesser Essence of Thawing inventory icon.png
0000010385,File:Lesser Essence of Sorcery inventory icon.png
0000010386,File:Lesser Essence of the Body inventory icon.png
0000010387,File:Lesser Essence of the Infinite inventory icon.png
0000010388,File:Lesser Essence of the Mind inventory icon.png
0000010389,File:Focused Curse inventory icon.png
0000010390,File:Last Gasp inventory icon.png
0000010391,File:Ritualistic Curse inventory icon.png
0000010392,File:Perfect Essence of Abrasion inventory icon.png
0000010393,File:Perfect Essence of Alacrity inventory icon.png
0000010394,File:Perfect Essence of Battle inventory icon.png
0000010395,File:Perfect Essence of Command inventory icon.png
0000010396,File:Perfect Essence of Electricity inventory icon.png
0000010397,File:Perfect Essence of Enhancement inventory icon.png
0000010398,File:Perfect Essence of Flames inventory icon.png
0000010399,File:Perfect Essence of Grounding inventory icon.png
0000010400,File:Perfect Essence of Haste inventory icon.png
0000010401,File:Perfect Essence of Ice inventory icon.png
0000010402,File:Perfect Essence of Insulation inventory icon.png
0000010403,File:Perfect Essence of Opulence inventory icon.png
0000010404,File:Perfect Essence of Ruin inventory icon.png
0000010405,File:Perfect Essence of Seeking inventory icon.png
0000010406,File:Perfect Essence of Sorcery inventory icon.png
0000010407,File:Perfect Essence of Thawing inventory icon.png
0000010408,File:Perfect Essence of the Body inventory icon.png
0000010409,File:Perfect Essence of the Infinite inventory icon.png
0000010410,File:Perfect Essence of the Mind inventory icon.png
0000010411,File:Greater Essence of Abrasion inventory icon.png
0000010412,File:Greater Essence of Alacrity inventory icon.png
0000010413,File:Greater Essence of Command inventory icon.png
0000010414,File:Greater Essence of Grounding inventory icon.png
0000010415,File:Greater Essence of Insulation inventory icon.png
0000010416,File:Greater Essence of Opulence inventory icon.png
0000010417,File:Greater Essence of Seeking inventory icon.png
0000010418,File:Greater Essence of Thawing inventory icon.png
0000010419,File:Essence of Abrasion inventory icon.png
0000010420,File:Essence of Alacrity inventory icon.png
0000010421,File:Essence of Command inventory icon.png
0000010422,File:Essence of Grounding inventory icon.png
0000010423,File:Essence of Insulation inventory icon.png
0000010424,File:Essence of Opulence inventory icon.png
0000010425,File:Essence of Seeking inventory icon.png
0000010426,File:Essence of Thawing inventory icon.png
0000010438,File:Darkness Enthroned inventory icon.png
0000010440,File:Heart of the Well inventory icon.png
0000010441,File:Hinekora's Sight inventory icon.png
0000010443,File:Umbilicus Immortalis inventory icon.png
0000010445,File:Kaltenhalt inventory icon.png
0000010446,File:Marohi Erqi inventory icon.png
0000010447,File:Thunderfist inventory icon.png
0000010449,File:Shankgonne inventory icon.png
0000010451,File:Lightning Coil inventory icon.png
0000010452,File:Undying Hate inventory icon.png
0000010454,File:Double Vision inventory icon.png
0000010456,File:Fairgraves' Curse inventory icon.png
0000010457,File:Omen of the Sovereign inventory icon.png
0000010458,File:Omen of the Liege inventory icon.png
0000010459,File:Omen of the Blackblooded inventory icon.png
0000010460,File:Omen of Sinistral Necromancy inventory icon.png
0000010461,File:Omen of Putrefaction inventory icon.png
0000010462,File:Omen of Light inventory icon.png
0000010463,File:Omen of Dextral Necromancy inventory icon.png
0000010464,File:Omen of Abyssal Echoes inventory icon.png
0000010465,File:Runic Splinter inventory icon.png
0000010466,File:Petition Splinter inventory icon.png
0000010467,File:Omen of Recombination inventory icon.png
0000010468,File:Omen of Gambling inventory icon.png
0000010469,File:Omen of Bartering inventory icon.png
0000010470,File:Omen of the Blessed inventory icon.png
0000010471,File:Omen of Sanctification inventory icon.png
0000010472,File:Omen of Homogenising Coronation inventory icon.png
0000010473,File:Omen of Dextral Crystallisation inventory icon.png
0000010474,File:Omen of Sinistral Crystallisation inventory icon.png
0000010475,File:Omen of Chance inventory icon.png
0000010476,File:Omen of Catalysing Exaltation inventory icon.png
0000010477,File:Omen of Homogenising Exaltation inventory icon.png
0000010478,File:Omen of the Ancients inventory icon.png
0000010479,File:Omen of Chaotic Monsters inventory icon.png
0000010480,File:Omen of Chaotic Quantity inventory icon.png
0000010481,File:Omen of Chaotic Rarity inventory icon.png
0000010484,File:Cospri's Will inventory icon.png
0000010485,File:Candlemass1.PNG
0000010486,File:Candlemass2.PNG
0000010487,File:Executioner1.PNG
0000010488,File:Executioner2.png
0000010489,File:The Devourer.png
0000010490,File:Brambleghast2.png
0000010491,File:Brambleghast1.png
0000010492,File:The Rust King.png
0000010493,File:Beira.png
0000010494,File:Areagne.png
0000010522,File:RottenDruid.png
0000010523,File:Crowbell.png
0000010524,File:Rudja.png
0000010525,File:BellChest.png
0000010526,File:DecreeOfImprisonmentBalbalaWay.png
0000010528,File:BalbalaTraitor.png
0000010529,File:Abyssal Lich portrait.png
0000010532,File:Rathbreaker.png
0000010533,File:LimImpaler.png
0000010534,File:Kulemak's Invitation inventory icon.png
0000010535,File:Tecrod's Gaze inventory icon.png
0000010536,File:Amanamu's Gaze inventory icon.png
0000010537,File:Kurgal's Gaze inventory icon.png
0000010538,File:Ulaman's Gaze inventory icon.png
0000010569,File:Kabala1.png
0000010570,File:Kabala2.png
0000010571,File:NinthTreasure.png
0000010572,File:Azarian.png
0000010574,File:Halani.png
0000010584,File:Zalmarath1.png
0000010585,File:Zalmarath2.png
0000010588,File:Magnetism inventory icon.png
0000010590,File:HuginMunin.png
0000010592,File:TorGul.png
0000010593,File:JamanraAbomination.png
0000010594,File:JamanraDefeat.png
0000010596,File:Rootdredge.png
0000010597,File:RootdredgeDefeat.png
0000010598,File:Ranbu.png
0000010599,File:Garkam.png
0000010601,File:Mighty Silverfist.png
0000010602,File:Ailith's Chimes inventory icon.png
0000010603,File:Arakaali's Lust inventory icon.png
0000010604,File:Garukhan's Resolve inventory icon.png
0000010606,File:Arjun's Medal inventory icon.png
0000010607,File:Dialla's Desire inventory icon.png
0000010608,File:Sione's Temper inventory icon.png
0000010611,File:BroodQueen.png
0000010614,"File:Ignagduk, the Bog Witch.png"
0000010615,File:IgnagdukBroom.png
0000010617,"File:Xyclucian, the Chimera.png"
0000010618,File:XyclucianPillar.png
0000010619,File:NoxiousBehemoth.png
0000010624,File:Blackjaw.png
0000010625,File:Delwyn NPC screenshot.jpg
0000010626,File:Zicoatl.png
0000010627,File:ZicoatlMural.png
0000010628,File:Narg.png
0000010629,File:Mektul.png
0000010630,File:MektulWall.png
0000010631,File:Ketzuli.png
0000010632,File:DoryaniThaumaturge.png
0000010633,File:Doryani Sitting Triumph.png
0000010634,File:Shark Fin inventory icon.png
0000010681,File:AbyssalDepthsLoadingScreen loading screen.png
0000010682,File:Act4Sailing loading screen.png
0000010683,File:Act4Trade loading screen.png
0000010684,File:TheBlackCathedralLoadingScreen loading screen.png
0000010686,File:Grip of Kulemak inventory icon.png
0000010687,File:The Unborn Lich inventory icon.png
0000010688,File:Feast of Flesh skill icon.png
0000010694,File:KulemaksSovereignty passive skill icon.png
0000010695,File:Sacrifice of Mind passive skill icon.png
0000010696,File:Sacrifice of Flesh passive skill icon.png
0000010697,File:TecrodsBrutality passive skill icon.png
0000010698,File:Sacrifice of Sight passive skill icon.png
0000010699,File:Grip of Kulemak icons.png
0000010700,File:Abyssal Wasting status icon.png
0000010702,File:Blood of the Warrior inventory icon.png
0000010704,File:Idol of Estazunti inventory icon.png
0000010705,File:Primary Calamity Fragment inventory icon.png
0000010706,File:Secondary Calamity Fragment inventory icon.png
0000010707,File:Tertiary Calamity Fragment inventory icon.png
0000010708,File:Pearlescent Amulet inventory icon.png
0000010709,File:Elemental Weakness inventory icon.png
0000010710,File:Fortifying Cry inventory icon.png
0000010711,File:Forge Hammer inventory icon.png
0000010712,File:Ancestral Cry inventory icon.png
0000010713,File:Toxic Domain inventory icon.png
0000010714,File:Ice-Tipped Arrows inventory icon.png
0000010715,File:Mirage Archer inventory icon.png
0000010716,File:Mortar Cannon inventory icon.png
0000010717,File:Frost Darts inventory icon.png
0000010718,File:Siphon Elements inventory icon.png
0000010719,File:Ravenous Swarm inventory icon.png
0000010720,File:Iron Ward inventory icon.png
0000010721,File:Frozen Spite inventory icon.png
0000010722,File:Perfected Endurance inventory icon.png
0000010723,File:Bounty I inventory icon.png
0000010724,File:Nova Projectiles I inventory icon.png
0000010725,File:Branching Fissures I inventory icon.png
0000010726,File:Admixture inventory icon.png
0000010727,File:Stoicism I inventory icon.png
0000010728,File:Hardy Totems I inventory icon.png
0000010729,File:Living Lightning I inventory icon.png
0000010730,File:Streamlined Rounds inventory icon.png
0000010731,File:Enduring Impact I inventory icon.png
0000010732,File:Crater inventory icon.png
0000010733,File:Vanguard I inventory icon.png
0000010734,File:Crystalline Shards inventory icon.png
0000010735,File:Skittering Stone I inventory icon.png
0000010736,File:Durability inventory icon.png
0000010737,File:Brambleslam inventory icon.png
0000010738,File:Ixchel's Torment inventory icon.png
0000010739,File:Ratha's Assault inventory icon.png
0000010740,File:Zarokh's Refrain inventory icon.png
0000010741,File:Tawhoa's Tending inventory icon.png
0000010742,File:Rakiata's Flow inventory icon.png
0000010743,File:Paquate's Pact inventory icon.png
0000010744,File:Kurgal's Leash inventory icon.png
0000010745,File:Einhar's Beastrite inventory icon.png
0000010746,File:Vilenta's Propulsion inventory icon.png
0000010747,File:Ahn's Citadel inventory icon.png
0000010748,File:Brutus' Brain inventory icon.png
0000010749,File:Tecrod's Revenge inventory icon.png
0000010750,File:Atalui's Bloodletting inventory icon.png
0000010751,File:Uruk's Smelting inventory icon.png
0000010752,File:Doedre's Undoing inventory icon.png
0000010753,File:Kaom's Madness inventory icon.png
0000010754,File:Romira's Requital inventory icon.png
0000010755,File:Dominus' Grasp inventory icon.png
0000010756,File:Kalisa's Crescendo inventory icon.png
0000010757,File:Xoph's Pyre inventory icon.png
0000010758,File:Esh's Radiance inventory icon.png
0000010759,File:Tul's Stillness inventory icon.png
0000010760,File:Uul-Netol's Embrace inventory icon.png
0000010761,File:Rigwald's Ferocity inventory icon.png
0000010762,File:Uhtred's Omen inventory icon.png
0000010763,File:Uhtred's Exodus inventory icon.png
0000010764,File:Uhtred's Augury inventory icon.png
0000010765,File:Daresso's Passion inventory icon.png
0000010766,File:Atziri's Allure inventory icon.png
0000010767,File:Tacati's Ire inventory icon.png
0000010768,File:Kulemak's Dominion inventory icon.png
0000010769,File:Amanamu's Tithe inventory icon.png
0000010770,File:Arbiter's Ignition inventory icon.png
0000010771,File:Varashta's Blessing inventory icon.png
0000010772,File:Corsair Vest inventory icon.png
0000010773,File:Juggernaut Plate inventory icon.png
0000010774,File:Ascetic Garb inventory icon.png
0000010775,File:Corsair Coat inventory icon.png
0000010776,File:Austere Garb inventory icon.png
0000010777,File:Tideseer Mantle inventory icon.png
0000010778,File:Kalguuran Cuffs inventory icon.png
0000010779,File:Artillery Bow inventory icon.png
0000010780,File:Tribal Bow inventory icon.png
0000010781,File:Laminate Buckler inventory icon.png
0000010782,File:Pearl Buckler inventory icon.png
0000010783,File:Piercing Crossbow inventory icon.png
0000010784,File:Runed Focus inventory icon.png
0000010785,File:Whorl Focus inventory icon.png
0000010786,File:Seer Crest Shield inventory icon.png
0000010787,File:Aureate Targe inventory icon.png
0000010788,File:Wrath Sceptre inventory icon.png
0000010789,File:Fulmination skill icon.png
0000010790,File:Enervating Nova skill icon.png
0000010791,File:Reaping Staff inventory icon.png
0000010792,File:Dueling Wand inventory icon.png
0000010797,File:Torn Map Piece (1 of 4) inventory icon.png
0000010798,File:Torn Map Piece (3 of 4) inventory icon.png
0000010799,File:Torn Map Piece (2 of 4) inventory icon.png
0000010800,File:Torn Map Piece (4 of 4) inventory icon.png
0000010802,File:Impale status icon.png
0000010803,File:Reap skill icon.png
0000010809,File:Desecrated item influence icon.png
0000010810,File:The Siren's Vocal Cords inventory icon.png
0000010811,File:The Siren's Head inventory icon.png
0000010812,File:Icy Tusks inventory icon.png
0000010813,File:Boat Charter inventory icon.png
0000010814,File:Ever-healing Liver inventory icon.png
0000010816,File:Clawcrunch.png
0000010818,File:GreatWhiteOne.png
0000010819,File:Humming Pearl inventory icon.png
0000010829,File:Coral Circlet inventory icon.png
0000010831,File:Mortimer NPC screenshot.jpg
0000010833,File:Verisium Ingots inventory icon.png
0000010834,File:Verisium Spikes inventory icon.png
0000010837,"File:Vandroth, Blackblooded Enslaver.png"
0000010838,File:The Search quest icon.png
0000010840,File:Abandoned Prison quest icon.png
0000010842,File:Land of the Kin quest icon.png
0000010843,File:Dark Mists quest icon.png
0000010845,File:Whakapanu Island quest icon.png
0000010847,File:Shrike Island quest icon.png
0000010848,File:Utopia quest icon.png
0000010849,File:Forgotten Bounty quest icon.png
0000010850,File:Hostile Takeover quest icon.png
0000010851,File:Tribal Medicine quest icon.png
0000010852,File:Shrike Island (Quest) quest icon.png
0000010853,File:Whakapanu Island (Quest) quest icon.png
0000010854,File:Cracks in the Earth quest icon.png
0000010855,File:CaptainHartlin.png
0000010857,File:Chapel Key inventory icon.png
0000010858,File:ThePrisoner.png
0000010860,File:ScourgeOfTheSkies.png
0000010861,File:Hinekora's Lock inventory icon.png
0000010862,File:BlindBeast.png
0000010864,File:Trial of the Ancestors quest icon.png
0000010865,File:Krutog.png
0000010866,File:Vessel of Kulemak.png
0000010878,File:Cast on Elemental Ailment skill icon.png
0000010879,File:Cast on Elemental Ailment inventory icon.png
0000010880,File:Elemental Weakness skill icon.png
0000010889,File:Asala NPC screenshot.jpg
0000010890,File:Act4sailing loading screen.png
0000010891,File:Act4trade loading screen.png
0000010913,File:Oldforest loading screen.png
0000010920,File:Caravanlandscape loading screen.png
0000010938,File:AbyssStrNotable passive skill icon.png
0000010939,File:AbyssStrNotable.png
0000010940,File:AbyssIntNotable passive skill icon.png
0000010941,File:AbyssDexNotable passive skill icon.png
0000010942,File:Molten One's Gift inventory icon.png
0000010947,File:Risu NPC screenshot.jpg
0000010961,File:Flammability inventory icon.png
0000010962,File:Living Bomb inventory icon.png
0000010963,File:Dawn of the Hunt league icon.png
0000010965,File:Rise of the Abyssal league icon.png
0000010966,File:Early Access Standard league icon.png
0000010973,File:Consecrate skill icon.png
0000010976,File:His Foul Emergence skill icon.png
0000010979,File:Vial of Sacred Water inventory icon.png
0000010989,File:The Well of Souls quest icon.png
0000010990,File:Example.jpg
0000010997,File:His Vile Intrusion skill icon.png
0000010998,File:His Scattering Calamity skill icon.png
0000010999,File:His Winnowing Flame skill icon.png
0000011002,File:Toxic Domain skill icon.png
0000011003,File:Void Illusion skill icon.png
0000011004,File:Siphon Elements skill icon.png
0000011005,File:Ravenous Swarm skill icon.png
0000011006,File:Iron Ward skill icon.png
0000011007,File:Future-Past skill icon.png
0000011008,File:Frost Darts skill icon.png
0000011009,File:Ice-Tipped Arrows skill icon.png
0000011010,File:Fortifying Cry skill icon.png
0000011011,File:Inevitable Agony skill icon.png
0000011012,File:Forge Hammer skill icon.png
0000011013,File:Ancestral Cry skill icon.png
0000011014,File:Abyssal Apparition skill icon.png
0000011015,File:Mortar Cannon skill icon.png
0000011016,File:Mirage Archer skill icon.png
0000011017,File:Called Shots skill icon.png
0000011018,File:Spear Stab skill icon.png
0000011020,File:Silver Coin inventory icon.png
0000011021,File:Blank Tattoo of Ngamahu inventory icon.png
0000011022,File:Blank Tattoo of Tawhoa inventory icon.png
0000011023,File:Blank Tattoo of Tasalio inventory icon.png
0000011024,File:Strength Tattoo of Ngamahu inventory icon.png
0000011025,File:Dexterity Tattoo of Tawhoa inventory icon.png
0000011026,File:Intelligence Tattoo of Tasalio inventory icon.png
0000011027,File:Fire Tattoo of Ngamahu inventory icon.png
0000011028,File:Lightning Tattoo of Tawhoa inventory icon.png
0000011029,File:Cold Tattoo of Tasalio inventory icon.png
0000011030,File:Tattoo of Hinekora inventory icon.png
0000011031,File:Tawhoa's Test quest icon.png
0000011032,File:Tasalio's Test quest icon.png
0000011033,File:Ngamahu's Test quest icon.png
0000011037,File:Torvian.png
0000011038,File:Lightless Passage area screenshot.jpg
0000011041,File:The Well of Souls area screenshot.png
0000011044,File:Tavakai KeyArt.jpg
0000011046,File:The Hooded One at the shrine of Garukhan.jpg
0000011048,File:Benedictus.png
0000011059,File:Sebastian Carroway NPC screenshot.jpg
0000011060,File:Balbala NPC screenshot.jpg
0000011062,File:Lurking Creature NPC screenshot.jpg
0000011067,File:Black Powder Blitz skill icon.png
0000011070,File:Soul of the Ferryman.jpg
0000011073,File:Spellslinger skill icon.png
0000011075,File:Galvanic Field skill icon.png
0000011078,File:Infuse Weapon skill icon.png
0000011080,File:Cauldron Keeper NPC screenshot.jpg
0000011083,File:Obliterator Bow inventory icon.png
0000011089,File:Doryani NPC screenshot.jpg
0000011098,File:Severed Talon inventory icon.png
0000011099,File:Sulphite Potion inventory icon.png
0000011103,File:Rog NPC screenshot.jpg
0000011104,File:Tujen NPC screenshot.jpg
0000011105,File:Dannig NPC screenshot.jpg
0000011108,File:Lorandis NPC screenshot.jpg
0000011113,File:Makoru NPC screenshot.jpg
0000011114,File:Matiki NPC screenshot.jpg
0000011116,File:Navali NPC screenshot.jpg
0000011118,File:Yama the White.jpg
0000011119,File:Hinekora NPC screenshot.jpg
0000011122,File:Kanu NPC screenshot.jpg
0000011124,"File:Diamora, Song of Death.jpg"
0000011125,File:Diamora fish form.jpg
0000011130,File:Tavakai NPC screenshot.jpg
0000011131,File:Eye of Hinekora area screenshot.jpg
0000011132,File:Halls of the Dead area screenshot.jpg
0000011133,File:Navali's body.jpg
0000011134,File:TavakaiChieftain.png
0000011135,File:TavakaiFallen.png
0000011136,File:TavakaiConsumed.png
0000011137,File:Recruit the Ezomytes quest icon.png
0000011138,File:Recruit the Vaal quest icon.png
0000011139,File:Recruit the Maraketh quest icon.png
0000011140,File:Shrike Island area screenshot.jpg
0000011141,File:Abyssal Depths area screenshot.jpg
0000011143,File:Kedge Bay area screenshot.jpg
0000011145,File:Planetary Orb inventory icon.png
0000011153,File:Heist Cat Pet inventory icon.png
0000011155,File:Vortex ground.jpg
0000011156,File:Eldritch Planetary Orb inventory icon.png
0000011157,File:Void Emperor Planetary Orb inventory icon.png
0000011163,File:Electroswarm Character Effect inventory icon.png
0000011164,File:Project Electroswarm Character Effect inventory icon.png
0000011165,File:Siren Electroswarm Character Effect inventory icon.png
0000011166,File:Void Emperor Electroswarm Character Effect inventory icon.png
0000011172,File:Ghoul Character Effect inventory icon.png
0000011173,File:Demonic Ghoul Character Effect inventory icon.png
0000011174,File:Ghostflame Ghoul Character Effect inventory icon.png
0000011175,File:Stygian Ghoul Character Effect inventory icon.png
0000011180,File:Isolde of the White Shroud.png
0000011182,File:Heldra of the Black Pyre.png
0000011190,File:Journey's End area screenshot.jpg
0000011193,File:Abandoned Prison area screenshot.jpg
0000011223,File:Lurking Creature portrait.png
0000011224,File:Ange portrait.png
0000011225,File:Dawn of the Hunt Mystery Box inventory icon.png
0000011227,File:Solitary Confinement area screenshot.jpg
0000011230,File:Plunder's Point area screenshot.jpg
0000011233,File:Ruhaki NPC screenshot.jpg
0000011236,File:Ngakanu area screenshot.jpg
0000011238,File:Kaimana NPC screenshot.jpg
0000011239,File:Arastas area screenshot.jpg
0000011240,File:The Excavation area screenshot.jpg
0000011241,File:Rhodri NPC screenshot.jpg
0000011243,File:Heart of the Tribe area screenshot.jpg
0000011244,File:Whakapanu Island area screenshot.jpg
0000011246,File:Singing Caverns area screenshot.jpg
0000011248,File:Trial of the Ancestors area screenshot.jpg
0000011249,File:Isle of Kin area screenshot.jpg
0000011250,File:Volcanic Warrens area screenshot.jpg
0000011251,File:Hilda NPC screenshot.jpg
0000011253,File:Clearfell Encampment area screenshot.jpg
0000011254,File:Clearfell area screenshot.jpg
0000011255,File:Mud Burrow area screenshot.jpg
0000011257,File:Crackling Palm skill icon.png
0000011261,File:Mace Strike skill icon.png
0000011264,File:Mace Strike 2H skill icon.png
0000011265,File:Mace Strike Dual skill icon.png
0000011267,File:The Grelwood area screenshot.jpg
0000011268,File:The Red Vale area screenshot.jpg
0000011271,File:The Grim Tangle area screenshot.jpg
0000011272,File:Cemetery of the Eternals area screenshot.jpg
0000011274,File:Bloodsoaked Character Effect inventory icon.png
0000011278,File:Temporal Lord's Portal Effect inventory icon.png
0000011279,File:Tomb of the Consort area screenshot.jpg
0000011280,File:Mausoleum of the Praetor area screenshot.jpg
0000011281,File:Valako's Charge skill icon.png
0000011283,File:Phantasmal Arrow skill icon.png
0000011289,File:The Third Edict Mystery Box inventory icon.png
0000011307,File:Hunting Grounds area screenshot.jpg
0000011308,File:Freythorn area screenshot.jpg
0000011309,File:Ogham Farmlands area screenshot.jpg
0000011310,File:Ogham Village area screenshot.jpg
0000011312,File:The Manor Ramparts area screenshot.jpg
0000011313,File:Ogham Manor area screenshot.jpg
0000011314,"File:Geonor, the Putrid Wolf fog circle.jpg"
0000011315,File:Count Geonor Agnar circle.jpg
0000011317,File:Splinter of Loratta inventory icon.png
0000011318,File:Skeleton Spriggan.png
0000011320,File:Shockblade Construct inactive.png
0000011321,File:Undead Vaal Guard mortar.png
0000011349,"File:Geonor, the Putrid Wolf.jpg"
0000011354,File:The Bloated Miller.jpg
